Ангел Хранитель "Тройка" 1/1.5 кг. ( конфеты )	284,91
Фант (кокос) 1/6 кг. (конфеты ) 98-94	285,29
Фитси мультизлаки и клюква 1/4кг.( конфеты )	285,44
Фитси мультизлаки и курага 1/4кг.( конфеты )	285,44
Фитси мультизлаки и яблоко 1/4кг.( конфеты )	285,44
Пенза 1/320гр* 5шт (набор)	286,46
Столичные звёзды 1/1000гр*4 шт. (конфеты)	286,57
Рулада сливки десерт (мини) 1/3 кг. (десерт)	286,65
Элитана мини сливки 1/3 кг. (десерт)	286,65
Ликер в шоколаде от Славянки 1/ 6кг. (конфеты )	286,79
Кокосовые пирамидки 1/ 1,7кг (печенье )	287,38
Белиссимо Original ( клубника в сливках ) 1/1000гр.*6шт ( конфеты )	287,60
Шерби (кокос) 1/5 кг. (конфеты)	287,86
Шоко фигурки-Овен 1/6 шт 390 гр	288,02
Козинаки Тимоша кунжутный 1/5кг	288,06
Джим - Бин 1/3кг. (конфеты )	288,19
Добрый совет ваниль. суфле на фруктозе 1/3 кг. (конфеты)	288,20
Добрый совет молочное на фруктозе 1/3 кг. (конфеты)	288,20
Добрый совет шоколадное суфле на фруктозе 1/3 кг (конфеты)	288,20
Little Miss Cleo cо вкусом банана,возд.рисом и карамелью,глазированные шоколадом 1/5кг. (конфеты) Мерлетто	288,43
Little Miss Cleo cо вкусом клубники,возд.рисом и карамелью,глазированные шоколадом 1/5кг. (конфеты) Мерлетто	288,43
Little Miss Nikki cо вкусом апельсина,возд.рисом и карамелью,глазированные шоколадом 1/5кг. (конфеты) Мерлетто	288,43
Little Miss Nikki cо вкусом яблока,возд.рисом и карамелью,глазированные шоколадом 1/5кг. (конфеты) Мерлетто	288,43
Merletto с нугой,вишней и карамелью ,глазированные шоколадом 1/5кг. (конфеты) Мерлетто	288,43
Merletto с нугой,возд.рисом и карамелью ,глазированные шоколадом 1/5кг. (конфеты) Мерлетто	288,43
Merletto с нугой,курагой и карамелью ,глазированные шоколадом 1/5кг. (конфеты) Мерлетто	288,43
Афины 1/5кг. (конфеты) Мерлетто	288,43
Какао-нуга с возд.рисом и карамелью,глазированные шок. "Angel Sweets" 1/5кг. (конфеты) Мерлетто	288,43
Конфеты из карамели,возд.риса,с арахисом и изюмом,глазир.шок (РОДОС) 1/5кг. (конфеты) Мерлетто	288,43
Конфеты из нуги ,карамели и арахиса,глазир.шоколадом (НИКЕЯ ) 1/5кг. (конфеты) Мерлетто	288,43
Конфеты с какао-нугой ,возд.рисом и карамелью,глаз.шок. (Я В ШОКОЛАДЕ С КАКАО) 1/5кг. (конфеты) Мерлетто	288,43
Конфеты с нугой ,возд.рисом и карамелью,глаз.шок. ( Я В ШОКОЛАДЕ ) 1/5кг. (Конфеты) Мерлетто	288,43
С какао-нугой и карамелью,глазированные шоколадом "Angel Sweets" 1/5кг. (конфеты) Мерлетто	288,43
С нугой и карамелью,глазированные шоколадом "Angel Sweets" 1/5кг. (конфеты) Мерлетто	288,43
ТОКИО КИВИ Конфеты из нуги,со вк.киви,глазированные шоколадом 1/5кг. (конфеты) Мерлетто	288,43
ТОКИО ЧЁРН.СМОР.Конфеты из нуги,со вк.черной смородины,,глазированные шоколадом 1/5кг. (конфеты) Мерлетто	288,43
Госпожа Вишня ассорти с нач. из вишни 1/1 кг*5шт (конфеты)	288,52
Госпожа Груша ассорти с нач. из груши 1/1 кг*5шт (конфеты)	288,52
Госпожа Клюква ассорти с нач. из клюквы 1/1 кг*5шт (конфеты)	288,52
Шоколад фигурный Барельеф глухарь,рыбка 1/10 шт. 400 гр. (шоколад )	288,90
Птичье молоко сливочное 1/2,8 кг	288,99
Птичье молоко шоколадное 1/2,8 кг.	288,99
Петушок масляна головушка (золот.гребешок) 1/7кг. ( конфеты )	289,17
Петушок масляна головушка 1/4кг (конфеты)	289,17
Ассорти "Фруктовый шатер"МИКС (с подарком) 1/3 кг (конфеты)	289,22
Фруктовый шатер МИКС 1/3 кг (конфеты)	289,22
Фруктовый шатер с помадно-слив.нач.,с ананасом 1/3 кг (конфеты)	289,22
Фруктовый шатер с помадно-слив.нач.,с вишней 1/3 кг (конфеты)	289,22
Фруктовый шатер с помадно-слив.нач.,с клубникой 1/3 кг (конфеты)	289,22
Фруктовый шатер с помадно-слив.нач.,с малиной 1/3 кг (конфеты)	289,22
Фруктовый шатер с помадно-слив.нач.,с черной смор. 1/3 кг (конфеты)	289,22
Trufaldo 1/2,5 кг. ( конфеты )	289,86
Кремиз с кунжутом 1/2,5 кг. ( конфеты )	289,86
Полька 1/3 кг. ( вафли )	290,28
Ломтишка 1/2кг (десерт)	290,28
Ломтишка молоко десерт 1/2кг (десерт)	290,28
Ломтишка карамелизированное молоко десерт 1/2кг (десерт)	290,28
Ломтишка Тропикана вк.тутти-фрутти 1/2кг (десерт)	290,28
Ласка крем-апельсин 1/3кг.	290,28
Фрутти ди Маре 1/12 шт. 250 гр. (набор)	290,35
Птичье молоко сливочное 1/3 кг. (конфеты)	290,53
Птичье молоко шоколадное 1/3 кг. (конфеты)	290,53
Сладкие истории Зефир с черной смородиной в шок. гл 1/2 кг (зефир)	290,60
Сладкие истории Зефир с черной смородиной в шок. гл 1/2 кг (зефир) для НП	290,60
Джек шок истории 1/4кг. ( конфеты )	290,87
Джек шок истории 1/4кг. ( конфеты )	290,87
Ницца со сгущ. 1/1,5 кг TV (928)	291,27
Зефир жеват.Мультисы 1/1,2кг (Лесная сказка )	291,49
Петушок масляна головушка 1/1000 гр/6шт. ( конфеты )	291,49
Апельсиновые малютки 1/2,5 кг TV (877)	291,57
Сладкие истории ван. с орешками в шок. злаз 1/2,5кг (зефир)	291,72
Санкт-Петербург 1/450 гр 6шт (набор)	291,89
Зайка (мини перекрут) вкус пломбир 1/3кг. ( конфеты ) Ш.К.	291,95
Петух (мини перекрут) вкус миндаль 1/3кг. ( конфеты ) Ш.К.	291,95
Свечи (саше) вкус миндаля 1/3кг. ( конфеты )	291,95
Снеговик (саше) вкус пломбира 1/3кг. ( конфеты ) Ш.К.	291,95
Цыплята (саше) вкус лесн.ореха 1/3кг. ( конфеты )	291,95
Триоль (ореховая) 1/4 кг. (конфеты )	291,96
Триоль ореховая 1/1000 гр.*5шт (конфеты )	291,96
Рот-Фронт 1/1000гр 5кг (конфеты)	292,05
Рот-Фронт 1/6 кг (конфеты)	292,05
Рот-Фронт бк2 1/5кг (конфеты)	292,05
Рот-Фронт бк2 1/6кг (конфеты)	292,05
Рот-Фронт с орехами 1/6 кг (конфеты)	292,05
Рот-Фронт шоколадно-сливочный бк2 1/4кг (конфеты)	292,05
Рот-Фронт шоколадно-сливочный 1/6кг (конфеты)	292,05
Инжир деликатесный 1/12шт. 200гр.	292,21
Фрукко со вкусом барбариса 1/2000гр*3 шт. (карамель)	292,55
Ленинградские 1/1000гр*6шт. (конфеты)	292,69
Северная Аврора 1/1000гр*6шт. (конфеты)	292,69
Вираж 1/3кг (конфеты)	292,70
Вдохновение 400 гр 1/8 шт. (набор)	292,93
Букет любви 1/5 шт. 500 гр. (набор)	293,00
Степашка с взрывной карамелью 1/1 кг 10шт (конфеты)	293,20
Степашка с взрывной карамелью 1/7 кг (конфеты)	293,20
Грильяжные Воздушная нуга и мягкий грильяж	293,26
Грильяжные Мягкий грильяж бк2 1/5 кг (конфеты)	293,26
Грильяжные Мягкий грильяж	293,26
Райские облака суфле шоколадное 1/2 кг (конфеты)	293,48
Райские облака суфле лимонное 1/2 кг (конфеты)	293,48
Райские облака суфле сливочное 1/2 кг (конфеты)	293,48
Райские облака суфле три шоколада 1/2 кг (конфеты)	293,48
Шарлет (капучино) 1/4 кг (конфеты) СЛАДКИЙ ОРЕШЕК	293,48
Шарлет (кокос) 1/4 кг (конфеты) СЛАДКИЙ ОРЕШЕК	293,48
Шарлет (ореховый крем) 1/4 кг (конфеты) СЛАДКИЙ ОРЕШЕК	293,48
Шарлет (трюфель) 1/4 кг (конфеты) СЛАДКИЙ ОРЕШЕК	293,48
Мишка на севере с фундуком и вафлями 1/5кг. (конфеты)	293,76
Тортимилка 1/3кг. (десерт-вафли)	293,91
Добрый совет вкус барбариса на фруктозе 1/3 кг. (конфеты)	294,00
Добрый совет вкус лесной ягоды на фруктозе 1/3 кг. (конфеты)	294,00
Добрый совет вкус персика манго на фруктозе 1/3 кг. (конфеты)	294,00
Добрый совет зеленое яблоко на фруктозе 1/3 кг. (конфеты)	294,00
Мерси Ассорти 250 гр. 10 шт.	294,10
Мерси Ассорти с миндалём 250 гр. 10 шт.	294,10
Мерси Горький 250 гр. 10 шт.	294,10
Мерси Молочный 250 гр. 10 шт.	294,10
Мерси Ассорти 250 гр. 10 шт. Сердце с перфорацией	294,11
Мерси Ассорти 250 гр. 10 шт.ВЕСНА	294,11
Ленинградские 1/1000гр*6шт. (конфеты)	294,24
Северная Аврора 1/1000гр*6шт. (конфеты)	294,24
Вернисаж слив крем и фисташки, шок .крем и цукаты ХК /300гр 5шт (набор)	294,78
Дежавю с суфле глаз со вк лимона и сливок зав. ликер 1/2кг ( биск дес )	295,12
Дежавю (Dejavu) с суфле зав 1/2кг ( биск дес )	295,12
Жев.мармелад "Малинка" 1/1,8кг.	295,19
Игрушка "Тигр-школьник"	295,21
Жев.мармелад "Ассорти" 1/1,5 кг.	295,99
Жев.мармелад "Бутылочки " 1/1,5кг.	295,99
Жев.мармелад "Виноград" 1/1,5 кг	295,99
Жев.мармелад "Динозавры" 1/1,5 кг. (ТЕЛ) Sweetland	295,99
Жев.мармелад "Лягушки" 1/1,5 кг.	295,99
Жев.мармелад "Мишки" 1/1,5 кг.	295,99
Жев.мармелад "Мышки" 1/1,5 кг.	295,99
Жев.мармелад "Рыбки " 1/1,5 кг.	295,99
Жев.мармелад "Червячки" 1/1,5кг.	295,99
Русское приволье 1/1000гр*5шт. (конфеты)	296,03
Жев.мармелад "Ассорти" 1/1,8 кг.(пласт.банка)	296,13
Жев.мармелад "Динозаврики" 1/1,8 кг.	296,13
Жев.мармелад "Лесные ягоды" 1/1,8 кг.	296,13
Жев.мармелад "Лягушки" 1/1,8кг. пласт.бокс Sweetland	296,13
Жев.мармелад "Мышки" 1/1,8 кг.	296,13
Нежель с йогуртом 1/2,5 кг. ( конфеты )	296,14
Espresso c нугой и карамелью,покрытые шоколадом 1/5кг. (конфеты) Мерлетто	296,67
Espresso c нугой и карамелью,со вкусом кофе,покрытые шоколадом 1/5кг. (конфеты) Мерлетто	296,67
Latte c нугой и карамелью,со вкусом кофе,покрытые шоколадом 1/5кг. (конфеты) Мерлетто	296,67
Кокосовый Пашка 1/5кг. (конфеты) Мерлетто	296,67
Кокосовый Пашка какао 1/5кг. (конфеты) Мерлетто	296,67
Конфеты с кокосовой начинкой и карамелью,глаз.шок. (МАШКА НА ЮГЕ ) 1/5кг (конфеты) Мерлетто	296,67
Конфеты с кокосовой начинкой,какао-порошком и карамелью,глаз.шок.(МАШКА НА ЮГЕ С КАКАО) 1/5кг. (конфеты) Мерлетто	296,67
Нуга-карамель со вкусом кофе "Americano" 1/5кг. (конфеты) Мерлетто	296,67
С нугой и карамелью,со вкусом кофе,покрытые шоколадом "Cappuccino" 1/5кг. (конфеты) Мерлетто	296,67
Зефи суфле-желе . вкус Клубника 1/2 кг (конфеты)	296,71
Зефи суфле-желе апельсин 1/2 кг (конфеты)	296,71
Зефи суфле-желе яблоко 1/2 кг (конфеты)	296,71
Суфле Lirissimo сливочный вкус 1/2 кг (конфеты)	296,73
Сухофрукт чернослива в шоколаде с миндалём 230гр.*8шт. (наборы)	297,00
Волшебное созвездие 1/ 365 гр.	297,21
Птичье молоко 1/3 кг. ( конфеты )	297,52
Русское приволье 1/1000гр*5шт. (конфеты)	297,60
Чук и Гек 1/4кг. ( конфеты )	297,74
Наслаждение 1/2,5 кг. (конфеты)	298,43
Микс НГ мини перекрут TV 1/1,5кг. ( конфеты ) Ш.К.	298,58
Микс НГ саше TV 1/1,5кг. ( конфеты ) Ш.К.	298,58
Конти-Мусс вкус капучино 1/1000гр.*6шт. ( конфеты )	298,71
Конти-Мусс вкус шоколад 1/1000гр.*6шт. ( конфеты )	298,71
Конти-Мусс молоко 1/1000гр.*6шт. ( конфеты )	298,72
Вечерние Чебоксары 1/4шт. 300гр.( набор )	298,75
Kinder Делиз покр.какао-глазурью Т10 1*14бл.*.420гр.	299,71
Раковые шейки 1/1000гр 5шт (карамель)	300,52
Раковые шейки 1/7 кг (карамель)	300,52
Грильяж глазированный Особый 1/1000гр*6шт. (конфеты)	300,89
Грильяж глазированный Особый 1/1000гр*6шт. (конфеты)	300,90
Птичье молоко сливочный крем 2 кг.	301,01
Птичье молоко с фруктами 2 кг.	302,17
Дивный рай 1/2кг. (конфеты)	302,38
Мини-рулет Рулик карамелизированное молоко зав . 1/2кг (мини-рулет)	302,38
Fistaccio 1/2,5 кг. ( конфеты )	302,46
Вивьен крем-брюле 1/3кг (конфеты )	302,82
Маков цвет 1/6 кг (конфеты)	303,16
Маков цвет 1/7 кг (конфеты)	303,16
Маков цвет1/4 кг (конфеты)	303,16
Апельсин 1/200 33 шт (шоколад)	303,60
Cherry Passion Сувенир вишня в ликере 1/10шт. 138гр. ( набор ) Вобро	303,79
Бон Бон (с воздуш.рисом) 1/3 кг (конфеты)	304,15
Бон Бон мягкая карамель и нуга и орехи 1/3 кг (конфеты)	304,15
Бон Бон мягкая карамель и нуга 1/1000гр 4шт (конфеты)	304,15
Бон Бон мягкая карамель нуга и орехи 1/1000гр 4шт (конфеты)	304,15
Наслаждение с мяг. карамелью 1/1000гр 5шт (конфеты)	304,59
Наслаждение с мяг. карамелью бк 1/5 кг (конфеты)	304,59
Наслаждение с мяг. карамелью бк2 1/5 кг (конфеты)	304,59
Наслаждение с мяг. карамелью 1/3 кг (конфеты)	304,59
Алёнка (крем-брюле) купол бк2 1/7кг (конфеты)	305,03
Алёнка (крем-брюле) купол 1/1000гр 6кг (конфеты)	305,03
Аленка крем-брюле ( купол)	305,03
Алёнка (крем-брюле) овал 1/7 кг (конфеты)	305,03
Нижегородский сувенир 1/5 кг (конфеты)	305,88
Бабаевские шоколадный вкус 1/7 кг (конфеты)	306,24
Шоколадорро 1/16 шт. 178 гр. ( набор )	306,68
Делиссимо 1/12 шт. 250гр . ( набор ) Вобро	306,72
Суфле Люкс малина 1/3,5кг. (конфеты)	307,16
Полька зав.1/3 кг. ( вафли )	307,22
Полька зав. 1/3 кг. ( конфеты )	307,22
Трамвайчик нуга с цукатами 1/3кг.(конфеты)	307,22
Спарк ( с черносливом ) 1/6кг. (конфеты ) 97-81	307,33
Ёлка (мини-перекрут) со вк.лесного ореха 1/3кг. ( конфеты ) Ш.К.	308,15
Малыши (мини-перекрут) со вк.миндаля 1/3кг. ( конфеты ) Ш.К.	308,15
Обезьянка (мини-перекрут) со вк.лесного ореха 1/3кг. ( конфеты ) Ш.К.	308,15
Олень (саше)со вк. фисташки 1/3кг. ( конфеты ) Ш.К.	308,15
Подарки (саше) со вкусом пломбира Ангел Хранитель 1/3кг. ( конфеты ) Ш.К.	308,15
Снеговик (мини-перекрут) вкус пломбира 1/3кг. ( конфеты ) Ш.К.	308,15
Хуторок 1/3 кг.( вафли )	308,43
Хуторок Плюс 1/2 кг.( вафли )	308,43
Добрянка мини фундук десерт 1/3 кг (десерт)	308,43
Коффано 1/3кг (конфеты)	308,43
Мадагаскар с кокосом 1/4кг (конфеты)	308,43
Love Лето вк.вишни 1/2,5 кг. ( конфеты )	308,49
Дружба с арахисом 1/4 кг. ( конфеты )	308,55
Ронни 1/1000гр*6шт. ( конфеты )	308,60
Марсианка кокосовый пудинг 1/4 кг (конфеты)	308,79
Марсианка мокко 1/4 кг (конфеты)	308,79
Марсианка тирамису 1/4 кг (конфеты)	308,79
Марсианка три шоколада 1/4 кг (конфеты)	308,79
Марсианка чизкейк 1/4 кг (конфеты)	308,79
Марсианка шок - манже 1/4 кг (конфеты)	308,79
Merletto с нугой,орехами и карамелью ,глазированные шоколадом 1/5кг. (конфеты) Мерлетто	309,05
Безе Рафаэлло 1/1,1 кг. 153	309,38
Нива с ваф. крошкой 1/4 кг. ( конфеты )	309,62
Львиное сердце кокос 1/5 кг.( конфеты )	309,64
Мишка косолапый медовый грильяж бк2 1/5 кг (конфеты)	309,76
Мишка косолапый медовый грильяж 1/4 кг (конфеты)	309,76
Ассорти Люкс Славянка 1/6 кг (конфеты)	310,82
Опята 1/1,6 кг TV (746)	311,23
Eurolink-Videx Vaniliya 1/194 гр. 12 шт	311,30
Ассорти Люкс Славянка 1/6 кг (конфеты)	311,47
Жев.мармелад "Мишки" 1/1,8 кг.	311,69
Шоконатка с фундуком 1/4кг (конфеты)	312,06
Шоколадные шашки фольга 1/4,5 кг (конфеты)	312,31
Визит 400 гр 1/8 шт. (набор)	312,40
Нива с ваф. крошкой 1/1000гр/7 кг. ( конфеты )	312,65
Птичка шок.вкус 1/1000гр*3шт. (конфеты) Сладко	313,19
Конфеты с какао-нугой,глазированные шоколадом (ВАЛЕНСИЯ-КАКАО) 1/5кг. (конфеты) Мерлетто	313,39
Конфеты с нугой,глазированные шоколадом (ВАЛЕНСИЯ ) 1/5кг. (конфеты) Мерлетто 1/5кг. (конфеты) Мерлетто	313,39
Триоль (ореховая) 1/4 кг. (конфеты )	313,46
Триоль ореховая 1/1000 гр.*5шт (конфеты )	313,46
Мультяшки Лимонад 1/ 3шт.*1кг (конфеты)	313,48
Бон Амур мягкая карамель 5шт,*0,900гр. 1/4,5кг (ирис)	313,61
Чернослив в шоколаде 1/*6шт.260 гр. ( набор )	313,88
Звездная ночь 1/ 400 гр.	314,06
Шоколадный десерт 1/3,5 кг. ( конфеты )	314,51
Белиссимо CLASSICO ( крем-брюле ) 1/1000гр.*6шт. ( конфеты )	314,64
Белиссимо CLASSICO ( шоколадный вкус ) 1/1000гр.*6шт. ( конфеты )	314,64
Эсферо Тоффи арахис 1/2,7 кг. ( конфеты )	314,74
Шекснинская сладость 1/3кг (конфеты)	314,81
Жев.мармелад "Червячки" 1/1,8кг.	315,44
Добрянка фундук десерт 1/2 кг (десерт)	315,69
Добрянка фундук десерт кремовая начинка 1/2 кг (вафли) круп.	315,69
Ломтишка глазир. десерт 1/2кг (десерт)	315,69
Ломтишка глазир. молоч. десерт 1/2кг (десерт)	315,69
Бочонок 1/1кг (конфеты)	316,25
Ferrero Rocher Сердце Т8 100 гр. 1/9 шт.	316,47
Ferrero Rocher Сердце Т8 100 гр. 1/9 шт.	316,47
Снопик с фундуком 1/4 кг ( конфеты )	316,90
Южная ночь у/э 1/7 кг (конфеты)	317,35
Дарк энд Вайт 1/3,5 кг. ( конфеты )	317,48
Коровка Любимая 1/1000гр 5 шт (конфеты)	317,68
Коровка Любимая 1/3кг (конфеты)	317,68
Волжские просторы 1/1000гр*4шт. (конфеты) В	317,84
ДежаВю 1/3 кг. ( конфеты )	318,11
Дежавю кофе-сливки 1/3кг ( конфеты )	318,11
Дежавю сливочный ликер 1/3кг ( конфеты )	318,11
Господин Чернослив с начинкой из чернослива 1/3 кг (конфеты)	318,53
Ореховые 1/4кг (конфеты)	319,00
Мультяшки Апельсин-Ананас 1/ 3шт.*1кг (конфеты)	319,03
Eco-botanica с экстратом зелёного чая и витаминами 1/3кг (конфеты)	319,04
Eco-botanica с экстратом имбиря и витаминами 1/3кг (конфеты)	319,04
Нива у/э 1/1000г 5кг (конфеты)	319,22
Нива у/э 1/5 кг (конфеты)	319,22
Нива у/э 1/7 кг (конфеты)	319,22
Нива у/э бк2 1/5кг (конфеты)	319,22
Летающие Звери крем-брюле конфеты 1/3кг. ( конфеты )	319,25
Летающие Звери Пломбир 1/3кг. ( конфеты )	319,25
Джамп зав 1/3кг. (конфеты)	319,32
Наслаждение клюквенная 1/3 кг (конфеты)	319,44
Шоколадная страсть Варёная сгущенка 1/3кг (конфеты)	319,72
Шоколадная страсть Крем-брюле 1/3кг (конфеты)	319,72
Зозоле Тропик 1/2,5кг. (карамель )	319,77
Ксюша 1/4,5 кг. ( конфеты ) 83-56	320,14
Бабаевская Белочка 400 гр 1/8 шт. (набор)	320,21
Фантазийный Марципан 1/2кг р 2штконфеты)	320,36
Птичье молоко вкус капучино 1/2,3 кг (конфеты)	320,43
Птичье молоко вкус шоколад 1/2,3 кг (конфеты)	320,43
Птичье молоко сливочно-ванильное 2,3 кг	320,43
Птичье молоко сливочно-ванильное бк2 1/4 кг (конфеты)	320,43
Леди-день с кокосом 1/3 кг	320,53
Фруктовые в фольге 1/3кг (конфеты)	320,77
Господин чернослив с начинкой из чернослива 1/1 кг*5шт (конфеты)	320,96
Черрисимо Эксклюзив 1/310 гр.12 шт / ( набор ) Миешко /	320,99
Суфле Люкс карамель 1/1000гр.*4шт. (конфеты)	321,65
Суфле Люкс малина 1/1000гр.*4шт. (конфеты)	321,65
Леди-ночь с кокосом 1/3кг.	321,74
Мини-рулет Рулик карамелизированное молоко глазиров. 1/2кг (мини-рулет)	321,74
Триумф mix 1/2кг (набор конфет)	321,75
Босс Кокос со вкусом кокоса 1/2кг г (конфеты)	321,75
Босс Кокос со вкусом кокоса бк2 1/1,5кг г (конфеты)	321,75
Оригинальные с фундуком и какао бк2 1/4 кг (конфеты)	322,08
Оригинальные с фундуком и какао 1/4 кг (конфеты)	322,08
Лилия 1/1кг (конфеты)	322,58
Тома 1/1кг (конфеты)	322,58
Ксюша 1/4,5 кг. ( конфеты ) 83-56	322,97
Столичные звёзды 1/1000гр.*4шт. (конфеты )	324,10
Столичные звезды 1/4кг (конфеты)	324,10
Bonjem мокко 1/2,5 кг. ( конфеты )	324,70
Кремиз с воздушным рисом 1/2,5 кг. ( конфеты )	324,70
Орех в шоколаде 1/2,5 кг. ( конфеты )	324,70
Коронация со слив.-орех.начинкой с карамельной крошкой 1/3 кг (конфеты)	324,90
Вафельные конфеты Аленка с фундуком 1/3,0кг	325,05
Вафельные конфеты Аленка с фундуком бк 1/3,0кг	325,05
Коффано глаз. 1/2кг (конфеты)	325,37
С какао-нугой, глазированные шоколадом "Angels Night" 1/5кг. (конфеты) Мерлетто	325,51
С нугой,глазированные шоколадом "Angels Night" 1/5кг. (конфеты) Мерлетто	325,51
Сладкие сны 1/5кг. (конфеты) Мерлетто	325,51
Триумф Classic 1/2кг ( конфеты)	325,71
Триумф Exotic 1/2кг ( конфеты)	325,71
Триумф Latte 1/2кг ( конфеты)	325,71
Рулада фундук десерт 1/2 кг. (десерт)	326,58
Черрисимо Белое 1/295 гр.12 шт / ( набор ) Миешко /	326,66
Коллекция 300гр.*8шт. (наборы)	326,70
Assorted Chocolates Celebration milk/Торжество из молочного шоколада 1/210 гр 1*10 шт. (набор)	327,10
Assorted Chocolates Evening aroma/Вечерний аромат 1/190 гр 1*10 шт. (набор)	327,10
Щелкунчик ЛЮКС 1*1000гр*6 шт.г ( конфеты )	327,28
Госпожа Курага ассорти с нач. из кураги 1/1 кг*5шт (конфеты)	327,33
Коронация со сливочно-ореховой начинкой с карамельной крошкой 1/1000гр*5шт. (конфеты)	327,33
Апельсиново-лимонно-клубничная 1/1,5кг. (пергале)	328,80
Суфаэль мол-шок десерт ваф 1/2кг (десерт)	329,00
Суфаэль ваниль десерт 1/2кг (десерт)	329,00
Суфаэль курага . десерт 1/2кг (десерт)	329,00
Суфаэль десерт 1/2кг (десерт)	329,01
Суфаэль десерт со сгущенкой 1/2кг (десерт)	329,01
Трюфели 1/3 кг. ( конфеты ) В	329,03
Клюква в сахарной пудре 1/ 3кг	329,47
Вдохновение 450 гр 1/8 шт. (набор)	329,56
Фаворитка со вкусом трюфеля 1/2,5 кг. ( конфеты )	329,60
Фаворитка со сгущ.молоком 1/2,5 кг. ( конфеты )	329,60
Фрутти ди Маре 1/6 шт. 355 гр. ( набор ) Вобро	329,88
FELICITA Arcobaleno МIX 1/4кг (конфеты)	330,00
Кремлевский Мишка 1/3,5кг (конфеты)	330,00
АКЦИЯ Клюква в сахарной пудре 1/1кг. (колба)	330,00
Киндер Микс 1/10 шт 191гр.	330,79
Киндер Микс 1/10 шт 199гр.	330,79
Аморетта Валентин 1/325 гр.12 шт / ( набор ) Миешко /	330,98
Золотая лилия 1/3,5кг	331,09
Золотая лилия 1/3,5кг	331,09
Маска бк2 1/5 кг (конфеты)	331,43
Маска 1/1000р 6кг г (конфеты)	331,43
Маска 1/7 кг (конфеты)	331,43
Золотая птичка шоколадная 1/3,5 кг. ( конфеты )	331,94
Крем-Конфитюр клюквенный 1/3кг (конфеты)	332,16
Ронни суфле 1/3,5 кг. ( конфеты )	332,19
Болетто 1/4шт. 400гр.( набор )	332,63
Рот-Фронт Тирамису 1/1000гр 5шт. ( карамель )	332,64
Рот-Фронт Тирамису 1/7 кг. ( карамель )	332,64
Рот-Фронт Трюфельная 1/1000гр 5шт (карамель)	332,64
Рот-Фронт трюфельная 1/7кг (карамель)	332,64
Суфле Коровка топленое молоко 1/2,3 кг (конфеты)	332,64
Суфле Коровка топленое молоко 1/5 кг (конфеты)	332,64
Эксклюзив 200гр.*10шт. (наборы)	332,64
Бабаевские шок. мол пралине с орехами 350 гр 1/8 шт. (набор)	332,86
Бабаевские шок. пралине с орехами 350 гр 1/8 шт. (набор)	332,86
Золотистые орешки 1/7 кг (конфеты)	332,89
Грильяж Особый глаз. 1/1000гр*6шт. (конфеты)	333,84
Тульский пряник с нач. вареная сгущенка 1/4 шт. 1200 гр.	334,70
Тульский пряник с фруктовой начинкой 1/4 шт. 1200 гр.	334,70
Сказки Перро 1/1000гр*6шт. (конфеты)	334,78
Сказки Перро 1/1000гр*7шт. (конфеты)	334,78
Мультяшки вкус Шоколадный 1/ 3шт.*1кг (конфеты)	335,01
СТОЛИЧНЫЕ ЛЮБИМЫЕ 1/4,2 кг. (конфеты)	335,23
Ясная поляна 1/3 кг. (конфеты)	335,23
Мишка-топтыжка 1/4,5 кг. ( на подарки )	335,27
Лемма 1/3 кг (РАДОСТЬ). (конфеты)	336,16
Ты в моём сердце 1/3 кг. (конфеты)	336,16
Южанка 1/3 кг. (конфеты)	336,31
Kinder "Макси Микс" Подарок 223 гр 1/ 10 шт	336,88
Киндер Макси Микс 1/10 шт. 220 гр. НГ	336,88
Kinder НГ подарок Френдз G 200 1/6 шт. 200 гр.	337,49
Аргумент с пралиновой начинкой с дробленым орехом 1/3 кг (конфеты)	337,64
Аргумент с пралиновой начинкой с фундуком 1/3 кг (конфеты)	337,64
Триумф в белой глазури бк2 1/1,5кг ( конфеты)	337,92
Дже-ля-ля со вк.черной смородины Ф4 1/3кг. ( конфеты ) Ш.К.	338,39
ДЖе-ля-ля со вкусом апельсина Ф1 1/3кг. ( конфеты ) Ш.К.	338,39
Дже-ля-ля со вкусом клубники Ф2 1/3кг. ( конфеты ) Ш.К.	338,39
Дже-ля-ля со вкусом клюквы Ф3 1/3кг. ( конфеты ) Ш.К.	338,39
Фру-ля-ля со вк.черной смородины Ф4 1/3кг. ( конфеты ) Ш.К.	338,40
Фру-ля-ля со вкусом апельсина Ф1 1/3кг. ( конфеты ) Ш.К.	338,40
Фру-ля-ля со вкусом клубники Ф2 1/3кг. ( конфеты ) Ш.К.	338,40
Фру-ля-ля со вкусом клюквы Ф3 1/3кг. ( конфеты ) Ш.К.	338,40
Сказка Красная шапочка 1/1000гр 7шт . ( конфеты )	338,55
Рахат-Лукум в молочном шоколаде 1/2кг	338,58
Вечность 1/3 кг. (конфеты)	338,71
Шоколадорро 1/16 шт. 203 гр. ( набор )	339,42
Золотистые орешки 1/6 кг (конфеты)	339,48
Вишня с ликером в шоколаде 1/6шт. 290 гр. ( набор )	339,50
Ferrero Rocher Т16 1/5 шт. 200 гр (4 бл.)	339,74
Ferrero Rocher Т16 1/5шт 200 гр. (4бл.)	339,74
